Timestamp,Source IP,Dest IP,Protocol,Length,Port
2025-10-26 23:49:44,172.16.9.207,221.151.193.213,FTP,1157,21
2025-10-26 23:50:27,192.168.1.226,10.0.0.227,TCP,1377,21
2025-10-26 23:50:37,204.64.137.189,78.161.124.20,TCP,400,3279
2025-10-26 23:51:26,38.195.20.90,192.168.1.240,HTTPS,460,443
2025-10-26 23:51:51,10.0.0.85,172.65.142.200,FTP,462,21
2025-10-26 23:53:26,191.200.151.202,192.168.1.150,HTTPS,896,443
2025-10-26 23:54:02,10.115.77.200,192.168.1.168,HTTP,1108,80
2025-10-26 23:54:44,172.16.7.156,182.150.220.213,FTP,280,21
2025-10-26 23:56:11,192.168.1.130,174.141.102.235,ICMP,1135,50241
2025-10-26 23:56:39,192.168.1.188,172.16.13.188,ICMP,1380,35661
2025-10-26 23:58:18,128.79.38.148,172.16.19.49,FTP,733,21
2025-10-26 23:59:41,16.231.2.96,192.168.1.78,HTTP,143,80
2025-10-27 00:00:49,10.0.0.227,139.166.149.206,HTTP,1021,80
2025-10-27 00:06:10,159.253.141.193,192.168.1.212,DNS,386,53
2025-10-27 00:06:32,227.188.133.9,94.250.212.168,HTTP,1186,80
2025-10-27 00:07:08,192.168.1.112,192.168.1.130,FTP,1111,21
2025-10-27 00:09:32,10.0.0.218,156.51.181.67,ICMP,685,58357
2025-10-27 00:12:02,192.168.1.232,80.142.135.225,ICMP,1104,31199
2025-10-27 00:12:35,220.161.6.47,191.200.151.202,TCP,1244,22
2025-10-27 00:14:06,204.95.133.232,10.0.0.221,HTTPS,539,443
2025-10-27 00:14:10,77.177.231.46,163.61.33.199,SSH,1118,22
2025-10-27 00:17:11,10.0.0.175,192.168.1.129,SSH,1148,22
2025-10-27 00:18:33,192.168.1.130,192.168.1.60,DNS,885,53
2025-10-27 00:19:55,204.95.133.232,10.0.0.85,TCP,398,443
2025-10-27 00:25:07,60.96.83.224,159.253.141.193,TCP,388,16869
2025-10-27 00:31:37,192.168.1.162,102.230.233.118,FTP,1336,21
2025-10-27 00:33:47,172.16.9.207,163.204.242.127,UDP,851,21
2025-10-27 00:40:05,10.0.0.204,234.53.122.107,UDP,627,22
2025-10-27 00:40:09,205.55.230.169,192.168.1.212,HTTPS,846,443
2025-10-27 00:42:45,233.224.153.138,169.8.208.19,TCP,1075,23
2025-10-27 00:47:26,249.104.184.226,172.65.142.200,DNS,270,53
2025-10-27 00:47:42,172.16.9.207,172.16.21.194,HTTPS,636,443
2025-10-27 00:47:48,172.16.10.180,192.168.1.212,ICMP,1346,20571
2025-10-27 00:51:39,205.55.230.169,169.8.208.19,TCP,674,80
2025-10-27 00:53:30,10.0.0.218,10.0.0.57,HTTP,1181,80
2025-10-27 00:55:02,204.95.133.232,205.55.230.169,FTP,1392,21
2025-10-27 00:55:14,192.168.1.146,192.168.1.212,SSH,1084,22
2025-10-27 00:55:33,192.168.1.112,192.168.1.189,DNS,996,53
2025-10-27 00:57:11,192.168.1.168,172.16.13.188,ICMP,726,34371
2025-10-27 01:00:10,192.168.1.141,169.8.208.19,DNS,822,53
2025-10-27 01:00:54,192.168.1.234,205.55.230.169,TCP,66,80
2025-10-27 01:02:03,172.16.24.66,192.168.1.128,UDP,129,80
2025-10-27 01:03:25,192.168.1.162,156.51.181.67,HTTPS,750,443
2025-10-27 01:05:04,163.61.33.199,59.242.214.87,TCP,272,143
2025-10-27 01:08:00,191.200.151.202,55.179.8.163,UDP,1076,143
2025-10-27 01:15:24,192.168.1.86,192.168.1.168,UDP,1179,3389
2025-10-27 01:17:40,106.197.31.37,248.208.178.22,ICMP,1425,41845
2025-10-27 01:20:08,225.242.135.155,84.61.13.1,DNS,1219,53
2025-10-27 01:20:27,10.0.0.148,140.75.103.195,ICMP,624,4690
2025-10-27 01:22:32,192.168.1.189,192.168.1.168,HTTPS,1317,443
2025-10-27 01:25:12,175.254.240.69,120.104.151.215,TCP,845,12373
2025-10-27 01:29:01,140.75.103.195,39.149.134.240,SSH,773,22
2025-10-27 01:29:36,172.16.13.188,125.251.31.204,ICMP,267,56724
2025-10-27 01:30:19,10.0.0.218,60.123.108.2,FTP,1130,21
2025-10-27 01:30:19,174.141.102.235,94.250.212.168,FTP,1312,21
2025-10-27 01:34:11,192.168.1.87,192.168.1.60,FTP,541,21
2025-10-27 01:36:22,123.77.76.1,10.0.0.254,TCP,707,22
2025-10-27 01:36:52,77.177.231.46,156.51.181.67,DNS,1106,53
2025-10-27 01:38:29,128.79.38.148,10.0.0.253,SSH,1033,22
2025-10-27 01:39:21,80.142.135.225,10.0.0.148,UDP,166,80
2025-10-27 01:39:35,10.0.0.206,192.168.1.234,TCP,437,21
2025-10-27 01:43:44,172.16.6.206,106.76.10.114,HTTPS,1157,443
2025-10-27 01:44:01,10.0.0.242,182.71.168.10,ICMP,946,35740
2025-10-27 01:44:16,78.161.124.20,182.150.220.213,HTTPS,1101,443
2025-10-27 01:44:30,192.168.1.43,180.119.175.94,UDP,347,443
2025-10-27 01:48:16,99.253.171.114,192.168.1.26,SSH,858,22
2025-10-27 01:50:00,192.168.1.240,10.0.0.175,DNS,1329,53
2025-10-27 01:53:21,38.195.20.90,10.0.0.218,HTTPS,910,443
2025-10-27 01:55:06,119.247.123.17,172.16.7.156,SSH,1439,22
2025-10-27 01:55:30,204.95.133.232,10.0.0.253,HTTP,1241,80
2025-10-27 02:00:48,169.33.61.227,10.0.0.242,SSH,424,22
2025-10-27 02:04:52,225.242.135.155,192.168.1.130,FTP,1060,21
2025-10-27 02:05:25,119.247.123.17,208.243.60.16,DNS,1080,53
2025-10-27 02:06:28,192.168.1.168,204.64.137.189,ICMP,312,35483
2025-10-27 02:06:57,94.250.212.168,59.242.214.87,FTP,1353,21
2025-10-27 02:07:08,192.168.1.78,78.161.124.20,ICMP,409,48650
2025-10-27 02:09:57,192.168.1.86,39.149.134.240,FTP,722,21
2025-10-27 02:13:12,78.161.124.20,78.161.124.20,ICMP,534,20147
2025-10-27 02:14:20,60.96.83.224,192.168.1.244,FTP,165,21
2025-10-27 02:19:26,172.16.16.142,220.161.6.47,SSH,127,22
2025-10-27 02:20:01,192.168.1.189,10.0.0.57,HTTPS,1031,443
2025-10-27 02:24:38,192.168.1.244,139.166.149.206,DNS,1368,53
2025-10-27 02:25:42,192.168.1.232,251.53.123.120,FTP,1176,21
2025-10-27 02:26:05,10.0.0.51,128.79.38.148,HTTP,360,80
2025-10-27 02:27:42,192.168.1.168,192.168.1.43,DNS,1029,53
2025-10-27 02:32:02,60.123.108.2,192.168.1.112,DNS,260,53
2025-10-27 02:34:45,98.183.56.157,248.208.178.22,DNS,865,53
2025-10-27 02:34:56,10.115.77.200,55.179.8.163,SSH,475,22
2025-10-27 02:38:09,172.16.24.66,59.242.214.87,TCP,297,110
2025-10-27 02:41:07,84.61.13.1,175.254.240.69,FTP,774,21
2025-10-27 02:45:10,192.168.1.243,172.16.7.156,TCP,117,3389
2025-10-27 02:47:13,192.168.1.112,192.168.1.111,FTP,1092,21
2025-10-27 02:54:20,192.168.1.146,172.16.13.188,ICMP,1233,51083
2025-10-27 02:55:41,106.76.10.114,172.16.6.206,SSH,1100,22
2025-10-27 03:02:28,163.204.242.127,172.16.16.32,ICMP,1439,57659
2025-10-27 03:06:05,192.168.1.154,245.72.236.233,ICMP,619,41730
2025-10-27 03:08:36,4.237.127.49,172.16.17.71,DNS,171,53
2025-10-27 03:11:58,204.95.133.232,172.16.20.15,UDP,794,53
2025-10-27 03:13:37,192.168.1.188,10.0.0.254,UDP,1436,443
2025-10-27 03:14:29,207.21.218.254,192.168.1.234,HTTP,284,80
2025-10-27 03:15:04,233.224.153.138,10.0.0.171,HTTP,1469,80
2025-10-27 03:15:13,245.72.236.233,172.16.7.156,HTTPS,564,443
2025-10-27 03:16:38,4.237.127.49,172.16.28.173,ICMP,1435,45979
2025-10-27 03:17:18,10.0.0.171,192.168.1.146,DNS,1425,53
2025-10-27 03:18:55,180.119.175.94,192.168.1.141,DNS,789,53
2025-10-27 03:19:19,192.168.1.128,10.0.0.242,HTTP,1491,80
2025-10-27 03:20:06,102.82.233.191,139.166.149.206,DNS,132,53
2025-10-27 03:24:52,192.168.1.130,249.104.184.226,SSH,303,22
2025-10-27 03:29:07,192.168.1.234,172.16.10.180,SSH,672,22
2025-10-27 03:29:22,98.183.56.157,172.16.10.180,HTTP,1274,80
2025-10-27 03:34:11,128.79.38.148,169.8.208.19,SSH,446,22
2025-10-27 03:35:07,204.64.137.189,99.253.171.114,UDP,849,53
2025-10-27 03:40:54,10.0.0.206,192.168.1.226,UDP,1402,23
2025-10-27 03:42:00,192.168.1.39,192.168.1.212,HTTPS,532,443
2025-10-27 03:43:00,10.115.77.200,204.95.133.232,DNS,961,53
2025-10-27 03:44:05,10.0.0.206,80.142.135.225,DNS,793,53
2025-10-27 03:45:53,38.195.20.90,192.168.1.60,ICMP,818,53328
2025-10-27 03:46:03,10.0.0.51,204.64.137.189,UDP,944,16342
2025-10-27 03:51:29,119.247.123.17,192.168.1.87,SSH,1341,22
2025-10-27 03:53:48,84.61.13.1,163.61.33.199,TCP,1175,143
2025-10-27 03:54:21,180.119.175.94,192.168.1.130,HTTPS,218,443
2025-10-27 03:56:44,10.0.0.221,172.16.13.188,HTTP,1443,80
2025-10-27 04:03:33,77.177.231.46,10.0.0.175,SSH,485,22
2025-10-27 04:04:33,192.168.1.150,10.0.0.204,FTP,287,21
2025-10-27 04:04:58,10.0.0.170,77.177.231.46,UDP,1216,443
2025-10-27 04:07:24,60.123.108.2,77.177.231.46,SSH,1131,22
2025-10-27 04:07:30,125.251.31.204,184.191.228.193,TCP,790,22
2025-10-27 04:09:24,172.16.16.142,180.119.175.94,HTTPS,677,443
2025-10-27 04:09:29,172.65.142.200,172.16.16.32,UDP,1027,16013
2025-10-27 04:11:31,37.93.103.234,10.0.0.85,FTP,1064,21
2025-10-27 04:14:01,139.166.149.206,10.0.0.204,FTP,716,21
2025-10-27 04:14:58,123.77.76.1,191.200.151.202,TCP,1383,53
2025-10-27 04:17:04,120.104.151.215,10.0.0.51,FTP,118,21
2025-10-27 04:22:52,182.150.220.213,192.168.1.154,SSH,890,22
2025-10-27 04:23:26,55.179.8.163,245.72.236.233,HTTPS,224,443
2025-10-27 04:28:23,80.142.135.225,205.55.230.169,DNS,1292,53
2025-10-27 04:31:44,172.16.28.173,99.72.201.146,TCP,1177,10385
2025-10-27 04:34:56,228.138.84.163,192.168.1.150,UDP,260,42071
2025-10-27 04:36:34,231.28.215.172,249.104.184.226,SSH,1119,22
2025-10-27 04:38:18,102.82.233.191,192.168.1.150,HTTPS,604,443
2025-10-27 04:38:27,119.247.123.17,99.253.171.114,TCP,208,53
2025-10-27 04:39:33,78.161.124.20,192.168.1.154,HTTPS,1332,443
2025-10-27 04:46:35,208.243.60.16,192.168.1.87,ICMP,506,2102
2025-10-27 04:50:50,55.179.8.163,175.254.240.69,ICMP,992,21408
2025-10-27 04:50:55,14.164.202.127,163.61.33.199,DNS,1490,53
2025-10-27 04:55:15,38.195.20.90,172.16.28.173,SSH,418,22
2025-10-27 04:55:35,8.56.72.4,99.72.201.146,ICMP,797,54782
2025-10-27 04:56:18,123.77.76.1,163.204.242.127,DNS,1066,53
2025-10-27 04:59:08,172.16.29.20,225.242.135.155,UDP,1245,21
2025-10-27 05:01:23,192.168.1.154,94.250.212.168,ICMP,211,29463
2025-10-27 05:05:42,192.168.1.86,80.142.135.225,UDP,582,110
2025-10-27 05:06:22,139.166.149.206,106.197.31.37,HTTP,937,80
2025-10-27 05:11:57,10.0.0.204,180.119.175.94,DNS,978,53
2025-10-27 05:12:19,192.168.1.192,172.16.24.66,DNS,467,53
2025-10-27 05:13:50,139.166.149.206,192.168.1.146,FTP,543,21
2025-10-27 05:13:59,172.16.10.180,98.183.56.157,ICMP,1352,58454
2025-10-27 05:16:02,172.16.21.194,120.104.151.215,ICMP,1314,49753
2025-10-27 05:19:08,204.64.137.189,169.33.61.227,TCP,1266,23
2025-10-27 05:19:53,192.168.1.192,102.82.233.191,UDP,818,23
2025-10-27 05:22:46,192.168.1.189,249.104.184.226,ICMP,168,51199
2025-10-27 05:23:30,192.168.1.212,10.0.0.242,ICMP,425,7047
2025-10-27 05:24:36,175.254.240.69,208.243.60.16,ICMP,679,4687
2025-10-27 05:26:21,102.230.233.118,228.138.84.163,FTP,1469,21
2025-10-27 05:26:22,10.0.0.175,192.168.1.129,ICMP,728,8222
2025-10-27 05:27:16,139.166.149.206,10.0.0.227,FTP,1226,21
2025-10-27 05:29:10,225.242.135.155,192.168.1.243,HTTPS,707,443
2025-10-27 05:32:49,225.242.135.155,172.16.21.194,FTP,644,21
2025-10-27 05:33:04,60.123.108.2,205.55.230.169,FTP,680,21
2025-10-27 05:33:10,172.16.24.66,84.61.13.1,HTTP,147,80
2025-10-27 05:34:20,192.168.1.192,192.168.1.78,HTTPS,191,443
2025-10-27 05:36:23,245.72.236.233,99.72.201.146,HTTPS,595,443
2025-10-27 05:38:12,73.221.152.2,10.0.0.51,HTTP,830,80
2025-10-27 05:39:51,192.168.1.189,99.253.171.114,UDP,1207,53
2025-10-27 05:40:17,227.188.133.9,192.168.1.162,HTTPS,889,443
2025-10-27 05:42:57,184.191.228.193,192.168.1.189,HTTPS,1122,443
2025-10-27 05:43:50,172.16.21.194,192.168.1.234,ICMP,402,16716
2025-10-27 05:43:56,10.0.0.221,39.149.134.240,SSH,783,22
2025-10-27 05:47:15,207.21.218.254,172.16.20.15,HTTPS,633,443
2025-10-27 05:50:11,99.72.201.146,192.168.1.154,ICMP,1304,16460
2025-10-27 05:51:28,172.16.16.32,249.104.184.226,FTP,1416,21
2025-10-27 05:51:54,172.16.17.71,102.230.233.118,SSH,590,22
2025-10-27 05:51:57,248.208.178.22,60.123.108.2,UDP,1444,443
2025-10-27 05:52:50,172.16.16.32,192.168.1.26,ICMP,198,7086
2025-10-27 05:56:55,169.33.61.227,233.224.153.138,HTTP,1006,80
2025-10-27 06:00:28,140.75.103.195,14.164.202.127,SSH,257,22
2025-10-27 06:02:48,172.16.7.156,249.104.184.226,FTP,1400,21
2025-10-27 06:04:18,192.168.1.240,192.168.1.168,DNS,914,53
2025-10-27 06:06:04,10.0.0.204,156.51.181.67,FTP,1466,21
2025-10-27 06:06:36,123.77.76.1,228.138.84.163,UDP,869,143
2025-10-27 06:07:09,8.56.72.4,192.168.1.128,HTTPS,1327,443
2025-10-27 06:13:19,125.251.31.204,139.166.149.206,SSH,571,22
2025-10-27 06:17:46,192.168.1.234,172.16.16.142,HTTP,822,80
2025-10-27 06:19:35,4.237.127.49,120.104.151.215,FTP,365,21
2025-10-27 06:20:36,227.188.133.9,184.191.228.193,FTP,524,21
2025-10-27 06:21:14,172.16.16.142,204.95.133.232,DNS,827,53
2025-10-27 06:22:39,192.168.1.111,192.168.1.128,HTTP,1269,80
2025-10-27 06:34:04,10.0.0.51,159.253.141.193,HTTP,988,80
2025-10-27 06:35:24,106.197.31.37,192.168.1.112,DNS,1485,53
2025-10-27 06:36:17,172.16.16.142,172.16.7.156,UDP,1422,443
2025-10-27 06:36:22,102.230.233.118,172.65.142.200,UDP,496,22
2025-10-27 06:36:45,192.168.1.243,172.16.21.194,UDP,1333,23
2025-10-27 06:37:17,10.0.0.170,10.0.0.170,HTTP,599,80
2025-10-27 06:37:28,248.208.178.22,192.168.1.87,UDP,1437,19560
2025-10-27 06:38:49,10.115.77.200,204.95.133.232,HTTP,1351,80
2025-10-27 06:41:00,192.168.1.112,128.79.38.148,SSH,1290,22
2025-10-27 06:41:15,172.16.17.71,169.8.208.19,UDP,714,3389
2025-10-27 06:42:13,228.138.84.163,120.104.151.215,ICMP,924,26745
2025-10-27 06:43:21,231.28.215.172,192.168.1.112,UDP,936,27347
2025-10-27 06:44:51,140.75.103.195,39.149.134.240,HTTP,1155,80
2025-10-27 06:45:37,99.72.201.146,119.247.123.17,FTP,703,21
2025-10-27 06:46:04,172.16.19.49,172.16.8.165,TCP,1053,28699
2025-10-27 06:48:58,14.164.202.127,192.168.1.130,UDP,990,23
2025-10-27 06:50:30,172.16.29.20,172.16.29.20,SSH,1394,22
2025-10-27 06:51:12,94.250.212.168,106.197.31.37,DNS,1036,53
2025-10-27 06:51:19,10.0.0.175,251.53.123.120,DNS,869,53
2025-10-27 06:52:09,231.28.215.172,10.0.0.221,SSH,131,22
2025-10-27 06:54:41,158.121.146.7,182.150.220.213,DNS,1038,53
2025-10-27 06:56:19,220.161.6.47,135.1.10.188,FTP,864,21
2025-10-27 07:00:29,192.168.1.244,208.243.60.16,ICMP,998,51491
2025-10-27 07:02:12,39.149.134.240,172.16.29.20,ICMP,1024,63467
2025-10-27 07:03:40,192.168.1.111,172.16.6.206,HTTP,409,80
2025-10-27 07:04:21,172.16.16.32,227.188.133.9,SSH,1002,22
2025-10-27 07:05:18,172.16.19.49,172.16.9.207,TCP,1336,23
2025-10-27 07:10:18,10.0.0.51,208.243.60.16,SSH,667,22
2025-10-27 07:10:47,192.168.1.130,139.166.149.206,DNS,281,53
2025-10-27 07:10:52,172.16.13.188,119.247.123.17,DNS,376,53
2025-10-27 07:15:38,192.168.1.188,172.65.142.200,ICMP,351,49941
2025-10-27 07:16:03,191.200.151.202,192.168.1.43,UDP,621,143
2025-10-27 07:16:48,172.16.28.173,94.250.212.168,HTTP,159,80
2025-10-27 07:23:36,248.208.178.22,251.53.123.120,ICMP,325,60107
2025-10-27 07:24:20,8.56.72.4,119.247.123.17,DNS,425,53
2025-10-27 07:24:20,192.168.1.154,207.21.218.254,SSH,1181,22
2025-10-27 07:25:34,61.57.164.93,94.250.212.168,UDP,440,21
2025-10-27 07:32:08,106.197.31.37,192.168.1.141,DNS,528,53
2025-10-27 07:35:36,60.123.108.2,10.0.0.253,SSH,1142,22
2025-10-27 07:36:21,94.250.212.168,38.195.20.90,DNS,1249,53
2025-10-27 07:39:46,219.244.46.56,102.230.233.118,HTTP,216,80
2025-10-27 07:40:44,60.123.108.2,163.61.33.199,UDP,1206,110
2025-10-27 07:43:37,156.51.181.67,99.72.201.146,FTP,1484,21
2025-10-27 07:44:21,77.177.231.46,205.55.230.169,SSH,643,22
2025-10-27 07:46:11,120.104.151.215,172.16.19.49,HTTP,1365,80
2025-10-27 07:47:35,192.168.1.43,10.0.0.206,UDP,1073,143
2025-10-27 07:49:27,10.0.0.171,120.104.151.215,HTTPS,1228,443
2025-10-27 07:53:12,61.57.164.93,192.168.1.86,SSH,638,22
2025-10-27 07:53:41,172.16.19.49,192.168.1.232,UDP,1386,21
2025-10-27 07:54:39,59.242.214.87,225.242.135.155,DNS,735,53
2025-10-27 07:56:12,10.0.0.170,39.149.134.240,HTTP,1226,80
2025-10-27 07:57:32,10.0.0.175,14.164.202.127,HTTP,641,80
2025-10-27 07:57:59,192.168.1.128,192.168.1.141,FTP,973,21
2025-10-27 07:58:06,10.0.0.175,192.168.1.60,SSH,339,22
2025-10-27 07:59:28,192.168.1.243,10.0.0.218,FTP,332,21
2025-10-27 08:00:31,204.95.133.232,61.57.164.93,TCP,530,58622
2025-10-27 08:00:37,10.0.0.85,192.168.1.146,SSH,1282,22
2025-10-27 08:03:42,192.168.1.86,172.16.24.66,ICMP,328,58375
2025-10-27 08:05:27,8.56.72.4,184.191.228.193,HTTP,1010,80
2025-10-27 08:07:18,220.161.6.47,10.0.0.253,HTTP,1057,80
2025-10-27 08:09:01,172.16.9.207,14.164.202.127,ICMP,455,23970
2025-10-27 08:09:46,10.115.77.200,125.251.31.204,HTTP,141,80
2025-10-27 08:11:03,123.77.76.1,10.0.0.242,DNS,1188,53
2025-10-27 08:13:09,182.150.220.213,106.197.31.37,UDP,75,22
2025-10-27 08:17:16,60.123.108.2,172.16.8.165,SSH,1395,22
2025-10-27 08:17:50,10.0.0.171,236.164.116.80,FTP,901,21
2025-10-27 08:17:52,207.21.218.254,249.104.184.226,SSH,92,22
2025-10-27 08:19:27,10.148.247.236,219.244.46.56,TCP,136,22
2025-10-27 08:21:10,139.166.149.206,10.148.247.236,HTTP,1235,80
2025-10-27 08:21:23,192.168.1.150,192.168.1.212,TCP,1264,23
2025-10-27 08:26:22,192.168.1.226,139.166.149.206,SSH,1313,22
2025-10-27 08:28:52,172.65.142.200,163.204.242.127,UDP,751,80
2025-10-27 08:28:59,10.0.0.85,249.104.184.226,TCP,1323,110
2025-10-27 08:34:05,208.243.60.16,84.61.13.1,TCP,935,3389
2025-10-27 08:37:21,225.242.135.155,119.247.123.17,HTTP,509,80
2025-10-27 08:38:28,139.166.149.206,172.16.9.207,DNS,154,53
2025-10-27 08:39:57,172.65.142.200,73.221.152.2,SSH,1260,22
2025-10-27 08:41:15,204.64.137.189,60.123.108.2,ICMP,399,11046
2025-10-27 08:43:05,73.221.152.2,180.119.175.94,SSH,1190,22
2025-10-27 08:46:55,192.168.1.111,192.168.1.112,UDP,318,80
2025-10-27 08:47:48,14.164.202.127,10.0.0.51,SSH,498,22
2025-10-27 08:50:22,245.72.236.233,174.141.102.235,TCP,501,143
2025-10-27 08:52:47,192.168.1.60,192.168.1.78,UDP,418,53
2025-10-27 08:54:50,192.168.1.232,102.82.233.191,HTTPS,352,443
2025-10-27 08:57:00,10.0.0.171,172.16.21.194,TCP,249,80
2025-10-27 08:58:35,94.250.212.168,73.221.152.2,DNS,410,53
2025-10-27 08:59:08,172.16.16.32,80.142.135.225,FTP,332,21
2025-10-27 08:59:19,192.168.1.78,172.16.21.194,TCP,762,110
2025-10-27 08:59:33,123.77.76.1,192.168.1.162,FTP,1240,21
2025-10-27 09:01:27,128.79.38.148,192.168.1.60,DNS,984,53
2025-10-27 09:02:00,125.251.31.204,61.57.164.93,DNS,948,53
2025-10-27 09:02:06,61.57.164.93,228.138.84.163,DNS,412,53
2025-10-27 09:03:45,163.61.33.199,139.166.149.206,SSH,1190,22
2025-10-27 09:04:16,78.161.124.20,192.168.1.150,UDP,724,22
2025-10-27 09:12:18,16.231.2.96,169.33.61.227,ICMP,717,12082
2025-10-27 09:13:17,192.168.1.86,16.231.2.96,FTP,476,21
2025-10-27 09:14:25,192.168.1.128,192.168.1.146,FTP,1118,21
2025-10-27 09:19:17,102.82.233.191,10.0.0.171,UDP,476,53
2025-10-27 09:20:25,219.244.46.56,10.148.247.236,HTTP,81,80
2025-10-27 09:22:35,60.123.108.2,120.104.151.215,DNS,985,53
2025-10-27 09:26:58,172.16.13.188,172.16.7.156,UDP,1087,143
2025-10-27 09:26:59,10.0.0.218,172.16.28.173,HTTPS,1230,443
2025-10-27 09:28:55,227.188.133.9,99.253.171.114,TCP,875,22
2025-10-27 09:29:30,102.230.233.118,249.104.184.226,UDP,84,3389
2025-10-27 09:30:47,10.0.0.254,192.168.1.188,FTP,1464,21
2025-10-27 09:30:57,172.65.142.200,10.0.0.57,HTTPS,787,443
2025-10-27 09:32:31,192.168.1.150,119.247.123.17,DNS,1283,53
2025-10-27 09:33:01,61.57.164.93,192.168.1.192,HTTPS,1231,443
2025-10-27 09:35:43,172.16.28.173,172.16.20.15,TCP,1306,3389
2025-10-27 09:39:12,16.231.2.96,135.1.10.188,UDP,1165,22
2025-10-27 09:41:12,140.75.103.195,77.177.231.46,FTP,649,21
2025-10-27 09:41:48,192.168.1.243,192.168.1.130,SSH,1010,22
2025-10-27 09:47:01,10.0.0.253,10.148.247.236,UDP,200,23
2025-10-27 09:47:17,172.16.19.49,192.168.1.39,FTP,1171,21
2025-10-27 09:47:34,10.0.0.227,135.1.10.188,ICMP,869,43809
2025-10-27 09:48:32,227.188.133.9,207.21.218.254,TCP,1255,110
2025-10-27 09:50:15,245.72.236.233,84.61.13.1,DNS,1238,53
2025-10-27 09:50:27,102.230.233.118,172.16.6.206,DNS,713,53
2025-10-27 09:51:15,192.168.1.39,207.21.218.254,FTP,920,21
2025-10-27 09:52:57,84.61.13.1,98.183.56.157,FTP,585,21
2025-10-27 09:54:07,248.208.178.22,192.168.1.86,HTTPS,956,443
2025-10-27 09:54:19,120.104.151.215,221.151.193.213,TCP,69,59882
2025-10-27 09:54:24,192.168.1.141,192.168.1.240,TCP,1415,80
2025-10-27 09:56:18,14.164.202.127,10.0.0.171,TCP,1362,443
2025-10-27 09:58:02,10.0.0.206,119.247.123.17,ICMP,1414,51217
2025-10-27 09:58:45,172.16.13.188,172.16.13.188,UDP,1175,43319
2025-10-27 10:05:37,10.148.247.236,234.53.122.107,HTTPS,864,443
2025-10-27 10:06:34,156.51.181.67,248.208.178.22,SSH,511,22
2025-10-27 10:08:18,225.242.135.155,163.204.242.127,SSH,614,22
2025-10-27 10:11:18,172.16.24.66,182.71.168.10,TCP,802,23
2025-10-27 10:11:49,192.168.1.141,10.0.0.242,TCP,1278,3389
2025-10-27 10:15:09,192.168.1.43,99.72.201.146,HTTP,976,80
2025-10-27 10:15:57,10.0.0.170,175.254.240.69,HTTP,728,80
2025-10-27 10:19:58,192.168.1.112,60.96.83.224,FTP,212,21
2025-10-27 10:21:39,236.164.116.80,169.33.61.227,UDP,333,22
2025-10-27 10:23:19,192.168.1.155,192.168.1.146,UDP,354,53140
2025-10-27 10:23:40,184.191.228.193,140.75.103.195,TCP,1274,21
2025-10-27 10:26:06,172.16.9.207,60.96.83.224,UDP,1134,53
2025-10-27 10:28:04,207.21.218.254,192.168.1.154,FTP,1146,21
2025-10-27 10:28:28,182.150.220.213,192.168.1.162,SSH,557,22
2025-10-27 10:32:22,175.254.240.69,221.151.193.213,DNS,502,53
2025-10-27 10:32:56,248.208.178.22,158.121.146.7,ICMP,676,31842
2025-10-27 10:33:01,94.250.212.168,139.166.149.206,HTTP,1133,80
2025-10-27 10:33:51,99.72.201.146,191.200.151.202,TCP,873,41365
2025-10-27 10:35:38,192.168.1.87,172.16.19.49,DNS,209,53
2025-10-27 10:37:08,172.16.8.165,192.168.1.212,ICMP,210,30552
2025-10-27 10:37:38,10.0.0.171,227.188.133.9,DNS,966,53
2025-10-27 10:40:45,182.150.220.213,159.253.141.193,SSH,714,22
2025-10-27 10:48:03,192.168.1.26,172.16.19.49,ICMP,1313,22121
2025-10-27 10:49:05,125.251.31.204,192.168.1.78,UDP,101,80
2025-10-27 10:49:07,192.168.1.240,10.0.0.253,ICMP,465,61359
2025-10-27 10:50:11,248.208.178.22,106.197.31.37,DNS,667,53
2025-10-27 10:50:55,172.16.17.71,10.0.0.227,UDP,552,23
2025-10-27 10:53:19,172.16.6.206,192.168.1.234,HTTPS,1149,443
2025-10-27 10:54:00,172.16.7.156,172.16.13.188,DNS,1134,53
2025-10-27 10:54:13,125.251.31.204,10.0.0.51,HTTPS,499,443
2025-10-27 10:54:31,182.150.220.213,184.191.228.193,HTTPS,778,443
2025-10-27 10:55:57,163.61.33.199,172.16.17.71,TCP,406,20955
2025-10-27 10:56:10,10.0.0.85,191.200.151.202,ICMP,150,14876
2025-10-27 10:56:38,38.195.20.90,182.150.220.213,FTP,700,21
2025-10-27 10:57:32,184.191.228.193,10.0.0.254,UDP,458,443
2025-10-27 11:00:41,135.1.10.188,172.16.21.194,FTP,1301,21
2025-10-27 11:02:23,77.177.231.46,172.16.8.165,ICMP,311,57237
2025-10-27 11:03:19,10.0.0.85,220.161.6.47,UDP,563,80
2025-10-27 11:04:44,10.0.0.85,172.16.7.156,TCP,1368,110
2025-10-27 11:08:15,204.64.137.189,84.61.13.1,DNS,981,53
2025-10-27 11:09:31,102.82.233.191,106.197.31.37,HTTPS,1479,443
2025-10-27 11:10:28,192.168.1.150,10.0.0.148,SSH,793,22
2025-10-27 11:12:11,192.168.1.26,192.168.1.112,UDP,710,80
2025-10-27 11:12:51,192.168.1.128,182.71.168.10,HTTP,1020,80
2025-10-27 11:16:19,14.164.202.127,172.16.13.188,DNS,648,53
